m1,m2,m3,m4
4.7867448212598527,0.25254820573493808,3.4915967511814712,-0.88854890197326641
5.0888557090418249,0.075166996342046724,3.8604876081884241,1.1860353947747235
-0.38943477858753822,0.99178669471544667,0.1236024088808951,0.61758271963047351
5.3490307764696308,4.7619419698225398,0.70444284414200176,-0.49939742354067573
4.4153693581227662,0.47586881232128331,5.0437342667742957,-0.42931800038631124
0.21748864672156901,0.31591944629273278,1.1938158650089223,-0.38787506784745057
5.642628124825313,5.1569952993893615,-0.80300362223452504,1.1284437083499728
0.35691207831070804,0.42585399203739877,4.4598829100499291,5.5295953554587598
4.7249644301570344,0.64887749515396176,5.6528304398909857,1.289571628676986
-0.067882110553920225,0.20927047841808546,1.0086380479159316,-0.29893071450252434
-0.50971863772803794,0.18596911197143981,4.6972558049284592,4.2383420563763634
-0.93952367098351441,0.60915564488456031,0.41466562100371335,0.59514972665861421
0.45469901967452864,-0.040073156971062875,-0.010337235193664288,-0.086547105582574904
0.22682366319399044,-0.88144746044204092,4.3370248859634355,6.1724450094322361
0.30086481799294135,1.1407204827670934,-1.541122235796746,0.99081918201110131
-0.45997464862104809,-0.7159101975435086,4.0149509676649027,4.623626592757895
0.37743857893228216,0.49142782695400555,0.72554094667670554,-0.029683104913103334
0.47196966569546611,-0.67054931839107057,0.55930582776323556,0.046411075977726757
0.01488278996259839,-0.20024923799342442,5.251747336847119,5.3009549700616798
-0.29184843933518689,0.22404016885373329,4.9588395084381789,5.0131264561685862
5.2802189516564688,5.8809033033986786,-0.41680839081821774,0.27630061927873623
0.39681826559567251,1.0534849104391812,1.1853200539055786,-0.23470271226925324
0.077704067585779038,0.19672300513000629,-0.0066016784103499759,-0.72393606680173006
5.0822676939167772,5.4385857917859211,0.181504057668607,0.41959773442962384
3.9133615369421113,0.74654267230263838,5.8581026479855556,-0.33632861435336647
