m1,m2,m3,m4
-0.5515342235513615,-0.23396183512119645,-0.14674855058014477,0.30660822230111079
0.49895593796940679,-0.21997769059511216,-0.3774211276141296,-0.10206712979985587
2.905365687371801,-0.071150367939751769,2.8885297669445205,0.014420995038792159
5.1772942239223507,-0.19379974589085922,4.4866385961516464,0.30873713514244261
5.4577717633746543,0.21489722274633544,5.0822738300460522,-0.19090666588382954
-0.096584331373080395,-0.039868219350357822,0.23532521444047141,-0.5433253321569198
0.13258407506938522,0.54881007848964924,0.22505339430498991,0.19101079067151552
2.9225002016312938,-0.061148462535239395,2.9190318796652979,0.018608069565185206
4.4486854974152878,-0.14065490974493688,5.0056258673144693,-0.26580196949540458
5.0670525243827473,0.11372318472425788,5.5860642000882024,0.34330010608464118
2.4986735435771483,2.5410298948780552,-0.042612174945645488,0.11859136815445125
2.4658028250264108,2.5273627535351451,-0.032331621915426413,0.1030414766970263
3.0385152084640374,1.8766322996032032,2.0571710454900725,0.97810400046991353
2.9318890661251409,-0.17484559754610762,5.2235759314159065,2.3598284179462081
2.9318891206267153,-0.17484557681794294,5.2235760703268932,2.3598285435751758
4.9693442002715109,5.0831599203356399,0.27642134203630314,0.09142621043565953
4.3792276478116268,4.7646945436452075,0.16408107362698882,-0.31679743108925518
2.4532600326205602,2.6107709051221848,2.3326437046381696,2.3911088970591359
0.27608067957302146,0.12794152992984995,4.433621316775251,5.0361690119733806
0.34872740438846639,-0.091197532846902171,5.5269539103401675,5.2463579163636176
5.511174059025854,4.9248355015947851,-0.10952072313659345,-0.26526041484837509
4.898500910565998,5.1613317366549278,-0.35986901845463037,0.58494474467310142
2.4532599925626326,2.6107708776650469,2.3326437395941655,2.3911089459459589
-0.6393051697287786,-0.10270577333052483,4.7629067332118815,4.9249453965582797
0.10184851239330797,-0.086673494735476267,5.2426596925958675,4.4993233176607346
