m1,m2,m3,m4
-0.36082980036735535,-0.12150920182466507,0.17611753940582275,0.55152040719985962
-0.081489682197570801,-0.728629469871521,-0.2425583153963089,-0.56343013048171997
-0.59236365556716919,-0.01171580795198679,-1.3081717491149902,1.5767374038696289
0.49915501475334167,-0.45242011547088623,0.11857893317937851,0.67811626195907593
4.5229644775390625,5.7134523391723633,1.153510570526123,0.74199670553207397
5.2042789459228516,0.90610003471374512,4.4431281089782715,1.0920242071151733
5.5222578048706055,4.2977643013000488,-0.19739033281803131,-0.042760543525218964
4.290703296661377,4.2236428260803223,0.57124292850494385,-0.45742830634117126
0.61373639106750488,-0.2910040020942688,0.98648029565811157,-0.20845989882946014
3.7349393367767334,-0.035817041993141174,4.5415740013122559,0.34466263651847839
0.137857586145401,0.076847828924655914,4.6818356513977051,5.4211831092834473
5.9070262908935547,0.47875934839248657,3.9406273365020752,0.01898573711514473
0.33326280117034912,-0.6096453070640564,5.1291103363037109,5.2326574325561523
5.5489273071289062,0.14787197113037109,5.7990808486938477,0.6357414722442627
-0.33203798532485962,-0.38332915306091309,-0.0096209542825818062,-0.37907952070236206
0.17902565002441406,-0.3613707423210144,0.54797351360321045,0.2418055534362793
5.6638278961181641,5.3294639587402344,0.073736071586608887,-1.137086033821106
4.2025103569030762,0.074456900358200073,5.1999788284301758,0.17699846625328064
5.6010165214538574,5.4257349967956543,0.62072020769119263,0.62711489200592041
4.1544175148010254,4.5057859420776367,0.37666058540344238,0.41006192564964294
-0.29926860332489014,0.052042290568351746,3.8920133113861084,4.949674129486084
1.5736540555953979,-0.10705091804265976,5.7425189018249512,5.4294829368591309
0.30639934539794922,0.61418288946151733,0.037121403962373734,1.0590121746063232
-0.054505918174982071,-0.016753071919083595,1.3875759840011597,-0.045665845274925232
0.58725941181182861,-0.4781607985496521,6.5412368774414062,3.5787839889526367
4.8537149429321289,0.43127739429473877,4.469883918762207,0.25720322132110596
0.3730853796005249,0.31518840789794922,1.1467933654785156,0.4575330913066864
-0.20675712823867798,0.48924499750137329,5.1601324081420898,5.2774944305419922
-1.4131346940994263,0.10232787579298019,-0.21111609041690826,0.98186314105987549
0.28343257308006287,-0.50259512662887573,0.073552742600440979,-0.35925412178039551
4.6931118965148926,-0.89123773574829102,5.3169255256652832,0.11451876163482666
4.6558384895324707,5.6603336334228516,-0.058544427156448364,1.0149000883102417
5.0022783279418945,0.56114840507507324,4.4602117538452148,-0.45528122782707214
5.8055305480957031,0.023210262879729271,5.1839165687561035,-0.43745520710945129
0.17727690935134888,-1.4369159936904907,4.3617768287658691,4.7329039573669434
5.5050721168518066,4.9422321319580078,-0.052845530211925507,-1.0348811149597168
0.37743857502937317,0.49142783880233765,0.72554093599319458,-0.029683105647563934
5.0609588623046875,4.7050909996032715,-0.7057843804359436,-0.74434429407119751
5.402672290802002,0.18699376285076141,4.9612388610839844,-1.0866966247558594
4.9170103073120117,4.3774900436401367,0.46274110674858093,0.45187938213348389
-0.74958735704421997,0.30815741419792175,5.0685482025146484,4.4245409965515137
0.20858114957809448,-0.79889541864395142,4.7862005233764648,5.7791733741760254
3.6333117485046387,4.6689305305480957,-0.49667048454284668,-0.13966329395771027
4.4082746505737305,5.7414050102233887,-0.043443944305181503,0.098341949284076691
4.9642753601074219,-0.13330209255218506,5.884183406829834,1.0369346141815186
4.9035444259643555,0.85257649421691895,4.7671570777893066,0.27388390898704529
4.7477831840515137,0.21922211349010468,4.7830638885498047,-0.24859458208084106
5.5931544303894043,5.7391071319580078,0.18466971814632416,-0.26250162720680237
4.3582315444946289,4.9600739479064941,0.12202051281929016,0.055856168270111084
-1.5681860446929932,0.40863579511642456,1.0417702198028564,0.035095404833555222
5.4682712554931641,0.31995779275894165,6.1188383102416992,-0.17474591732025146
0.027063043788075447,-0.22884415090084076,-0.69664037227630615,-0.15007662773132324
4.9349064826965332,0.95761525630950928,5.3780736923217773,0.076787650585174561
4.7652654647827148,5.5343046188354492,0.3035430908203125,0.29516085982322693
3.9878003597259521,-0.49474206566810608,5.0302329063415527,-0.58698093891143799
4.4283771514892578,5.7135486602783203,0.15350176393985748,-0.49430811405181885
0.3044484555721283,-0.28772091865539551,5.5987377166748047,4.8158330917358398
5.0112895965576172,-1.5708276033401489,5.5136814117431641,-0.26814457774162292
-0.85134619474411011,-0.13310824334621429,4.3718500137329102,4.814176082611084
0.35890316963195801,-0.55598253011703491,0.70027059316635132,0.010912897065281868
0.47182777523994446,-0.24468420445919037,0.90828996896743774,1.006770133972168
4.919219970703125,4.6386222839355469,0.30268725752830505,-0.30186796188354492
4.9901680946350098,3.5336854457855225,-1.5922714471817017,-0.46445950865745544
5.8454842567443848,4.6982231140136719,0.85841184854507446,0.83131080865859985
5.236903190612793,5.5777220726013184,-0.88610595464706421,-0.31371802091598511
5.7319250106811523,3.9890480041503906,0.95083683729171753,-0.89533543586730957
4.9729537963867188,0.87036526203155518,4.9446682929992676,-1.0682297945022583
0.88769268989562988,0.91771012544631958,4.505826473236084,4.3052377700805664
4.95458984375,4.4317874908447266,-0.98883849382400513,-0.71789133548736572
0.55064904689788818,1.3767949342727661,0.56658565998077393,-0.075578048825263977
4.7931327819824219,4.3403511047363281,-0.21416181325912476,-0.90404409170150757
-0.64620161056518555,0.086202584207057953,4.9027910232543945,5.2350473403930664
5.6009626388549805,4.7633404731750488,0.074866913259029388,-0.48899775743484497
6.3776025772094727,5.7556920051574707,-0.17308278381824493,-0.16355597972869873
4.8044729232788086,4.2479033470153809,-0.70914369821548462,0.30360889434814453
5.8813138008117676,-0.2771727442741394,3.5642433166503906,0.25122702121734619
-0.14214536547660828,-0.89306634664535522,0.51076865196228027,-0.78751206398010254
0.55409586429595947,0.50292873382568359,0.56508296728134155,-0.45744317770004272
-0.59351509809494019,0.34342506527900696,-0.17150607705116272,-0.065483808517456055
0.16538776457309723,-0.077464506030082703,4.6175603866577148,4.9639878273010254
4.5418033599853516,-0.48239320516586304,5.6093745231628418,-1.208930492401123
-0.8112671971321106,-0.58395540714263916,-0.45735982060432434,-0.78256410360336304
5.3930144309997559,5.0550003051757812,0.34489428997039795,0.2897360622882843
0.96578806638717651,-0.83913320302963257,-0.81542396545410156,-0.41490200161933899
-0.47310417890548706,1.234370231628418,0.54118072986602783,-0.9928860068321228
4.4696741104125977,-0.66119176149368286,5.1786713600158691,-0.24056670069694519
4.3564910888671875,-0.044472441077232361,4.9983334541320801,-0.90969687700271606
-0.27488458156585693,-0.35995841026306152,-0.13899660110473633,0.55340808629989624
0.39938822388648987,-0.15556652843952179,5.7053351402282715,6.2009077072143555
0.4273369312286377,-0.048027124255895615,5.7065639495849609,5.0668721199035645
0.26577255129814148,0.32463780045509338,0.77994149923324585,-0.12850199639797211
5.4557523727416992,-0.49632042646408081,6.434229850769043,-0.11158734560012817
-0.28132659196853638,-0.58283549547195435,-0.39009273052215576,0.09840700775384903
4.8963742256164551,0.47273710370063782,4.4279565811157227,-0.17535224556922913
5.4092297554016113,1.2069514989852905,6.2437763214111328,-0.79766041040420532
4.8310537338256836,5.4314708709716797,0.11164042353630066,0.3729935884475708
-0.576973557472229,0.26666659116744995,0.76495921611785889,-1.324823260307312
4.1734099388122559,0.11332146823406219,5.1398501396179199,-0.36010327935218811
6.6185522079467773,5.0463151931762695,-0.81354349851608276,-0.17183379828929901
3.9801709651947021,3.842726469039917,0.6521763801574707,-0.16939385235309601
5.0175900459289551,5.3434381484985352,0.35869237780570984,0.50857704877853394
6.1605887413024902,-0.30245530605316162,4.2836589813232422,-0.97001659870147705
0.5025065541267395,0.17896509170532227,-0.27148079872131348,-0.77683848142623901
4.8887920379638672,5.9016189575195312,-0.19538940489292145,-0.28710725903511047
0.31999751925468445,-0.083138681948184967,0.017157506197690964,0.69367504119873047
6.0709738731384277,5.3486337661743164,-0.33001998066902161,-0.93078511953353882
5.113776683807373,-0.42606455087661743,4.6752595901489258,0.50778770446777344
-0.34145250916481018,0.84424012899398804,5.1281986236572266,4.904120922088623
5.8711357116699219,0.8571210503578186,5.0537667274475098,0.35497871041297913
1.1213960647583008,0.46346506476402283,-1.3359472751617432,0.68774676322937012
4.4092669486999512,0.47863501310348511,4.4984402656555176,-0.28464886546134949
0.4312540590763092,0.17795418202877045,-0.20461010932922363,-0.049995683133602142
5.077608585357666,0.22637671232223511,5.3047242164611816,-0.46324878931045532
0.42098477482795715,0.30035161972045898,5.3187551498413086,3.9014797210693359
5.3160185813903809,4.8979134559631348,-0.24540701508522034,0.30541476607322693
4.9876923561096191,4.6691994667053223,-0.48607733845710754,0.019897256046533585
0.26295062899589539,-0.1821521669626236,4.7407650947570801,4.5996294021606445
-0.72631716728210449,0.31771755218505859,-0.061319153755903244,1.1307100057601929
-0.84265196323394775,-0.23131774365901947,-0.15261635184288025,0.05202827975153923
5.4324493408203125,3.8441698551177979,-0.092417106032371521,0.10982205718755722
0.051621302962303162,0.44360613822937012,4.9073524475097656,4.2562770843505859
4.9210295677185059,0.14139272272586823,3.6187760829925537,0.56886494159698486
3.9943687915802002,-0.40568220615386963,5.8795747756958008,-0.65905129909515381
4.6583013534545898,4.8593621253967285,-0.77321583032608032,-0.53996485471725464
5.1153230667114258,0.24287554621696472,4.2736806869506836,-0.21463765203952789
-0.29179376363754272,0.98717039823532104,-0.16101796925067902,0.95988476276397705
0.04877040907740593,0.64264434576034546,0.41003549098968506,-0.22715061902999878
5.2309384346008301,-0.36378395557403564,4.8081984519958496,0.3241879940032959
-0.082501180469989777,1.4792634248733521,0.38710501790046692,-0.59727215766906738
0.25655585527420044,0.77824407815933228,-0.2470199316740036,0.25869700312614441
-0.145838662981987,0.29334601759910583,-0.11508568376302719,0.73324364423751831
4.808988094329834,5.2277364730834961,-0.51773536205291748,0.2757587730884552
-0.15246383845806122,-0.29693970084190369,4.7020082473754883,4.9773011207580566
0.38333246111869812,0.32523930072784424,-1.0966647863388062,0.53890997171401978
5.4926390647888184,5.3989229202270508,-0.18990769982337952,-0.27377191185951233
6.4012875556945801,-0.073135621845722198,3.8476624488830566,-0.21953929960727692
4.4100155830383301,0.27713814377784729,5.09759521484375,-0.46436178684234619
-0.42447447776794434,-0.51819145679473877,1.683516263961792,0.19082330167293549
0.38648945093154907,0.70325690507888794,3.858853816986084,4.8981637954711914
5.9825992584228516,4.9460911750793457,-0.82395529747009277,0.033293738961219788
