m1,m2,m3,m4
-0.24149083502061036,0.16527603630806709,0.35289950888089888,-0.41391260186307971
-0.39544837506509356,-0.51186630038129455,-0.16940837941648881,0.09647272023352535
2.5528200499169227,0.092986751312973015,2.8732431958444598,0.054392332488757078
5.4026569437524454,0.30683963875053388,5.5203711633437367,-0.42219077255091891
5.3523739924230265,0.24215288031586094,4.5640815819095941,0.49982389769405999
-0.1182917019079107,0.58270298291098854,-0.1852858645921969,0.41711363177820532
0.73028185411690538,-0.1375407136560306,-0.32595742308151471,-0.17487969784626284
2.5507356475110106,0.094711770804464857,2.8725903760031444,0.055231387040742652
4.3619768045935077,0.16024374934147431,5.1284345358731054,0.16810987467666244
4.9164224147745594,-0.68081830241974939,4.9270336564258281,-0.25648538567295914
2.3609467375178896,2.5271957964073795,-0.058498272244553236,0.068201745707138384
2.249303565232271,2.4225164944897117,-0.099752634587854147,0.053739969339970731
2.2169037722229423,1.076988575393327,3.042829784998101,1.548045423471784
2.166424853502448,0.013543965385139266,5.004724185594176,2.7512140688180216
2.1630495858844907,0.010594937208629206,5.079671583808457,2.8204448064149079
5.3835587379618906,4.9509544659404661,-0.33996337069836269,0.52478872499925955
4.4392193295979743,4.5273259696172419,-0.2192653172659503,-0.16624936875852619
2.3718575531966319,2.4559406168744893,2.394754289443902,2.3009471001168946
0.26357476868416796,0.16081144337771627,4.6353182731167282,5.3525559714641853
0.22980456806086028,-0.017752234109160169,5.6285233027324972,4.8524726736804062
4.7260693488678092,5.6423293953621387,-0.014139719618414879,-0.089200139972514261
5.3558919030724796,4.894981962144656,0.46735002932753994,-0.24436303913525792
2.3745406780464582,2.457721613494138,2.3958124550636963,2.303598729317629
-0.13964670352760128,-0.17067668766928978,4.6165334240819478,4.4157893065337621
-0.67108903579002488,-0.1840357887869068,4.9169721260227508,5.3024503453639014
